V,Thrust,diameter,pitch,rpm
89,3752.807522,2.2,12,1700
53,1540.408595,1.8,34,2700
29,277.398998,1.6,42,1900
13,1078.197919,2.002,42,2700
61,3957.61825,2.2,20,2300
37,63.18784076,1.6,50,1500
93,813.1923181,1.8,46,2700
31,526.2177334,1.8,46,2700
93,1810.533383,1.8,26,2100
97,3567.780958,2.2,18,1700
71,404.6576199,1.8,48,2300
43,207.3637042,2.2,40,500
7,3283.486857,2.2,28,2700
45,1670.876941,2.2,10,1300
43,235.8320459,2.002,48,1500
33,839.5743975,1.6,32,2500
35,534.0943696,2.2,48,2100
79,1029.358807,1.6,28,2100
1,2847.588449,2.2,2,1900
39,74.38245192,1.6,44,700
99,4996.149625,2.2,28,2700
37,414.233639,1.6,40,2100
59,210.5671781,2.002,26,500
43,110.5520618,1.6,50,2100
91,3143.731606,1.8,0,2700
45,288.6514254,2.002,40,900
23,155.8088154,2.2,48,1100
29,1604.705138,1.8,10,2100
63,656.0383612,1.8,6,1300
23,205.2709435,2.002,8,500
43,2118.231478,2.2,42,2900
17,803.5529126,2.002,18,1300
3,434.8540228,1.6,12,1500
13,153.8643561,1.6,50,2700
93,2418.805258,2.2,42,2700
37,3820.745665,2.002,20,2900
91,1288.67737,1.6,36,2900
77,725.005134,1.6,24,1300
57,5349.610488,2.2,24,2900
41,466.5491737,1.8,40,1700
91,2147.37564,2.002,20,1500
51,402.6203596,1.6,22,1100
57,1542.77284,2.2,14,1100
63,156.4587057,1.6,48,1500
41,106.7852415,1.6,12,700
89,380.6714422,2.2,48,700
41,1814.883184,1.6,0,2500
27,352.5653863,2.002,2,700
33,494.2610061,1.8,16,1100
87,584.6165514,1.8,42,1500
7,12.64463474,2.002,50,500
23,323.0919342,2.002,46,1700
63,1727.912639,2.002,32,2100
55,3464.65406,2.002,0,2100
83,1421.567879,1.8,18,1500
47,410.4565564,1.8,40,1500
41,943.3977751,1.6,4,1700
81,301.4283463,1.6,26,900
93,4634.023724,2.002,2,2500
15,1690.769308,2.002,16,1900
35,956.3313758,2.002,6,1100
63,119.1112726,1.8,50,1100
39,2028.281276,1.8,18,2500
61,4503.706653,2.002,16,2900
27,321.8863266,1.8,30,1100
95,3568.288355,2.2,26,2100
13,910.5506785,1.8,24,1900
73,2131.688555,2.002,22,1900
51,212.2887384,2.002,38,500
73,2447.390423,2.2,42,2900
7,3916.313294,2.2,8,2300
41,266.272754,1.8,48,2100
17,1710.071322,2.002,16,1900
99,7160.645532,2.2,12,2700
47,570.543931,1.8,28,1300
13,206.4704962,1.6,4,900
17,384.1010309,1.8,42,1900
27,539.1127976,1.6,34,2100
49,118.8333368,2.002,48,700
67,2489.86054,2.2,4,1500
7,1165.202779,2.002,8,1500
65,969.8206461,2.002,4,1300
11,242.6199332,1.8,20,900
79,4034.889348,2.2,28,2500
89,1308.606572,1.8,16,1500
49,499.4190114,1.6,18,1300
87,773.8398492,1.6,32,1700
83,639.2001527,1.8,34,1100
81,323.8957675,2.2,48,700
89,6404.602246,2.2,6,2300
59,1748.016747,1.6,8,2500
75,158.1443943,1.6,50,1900
3,461.693709,2.002,0,900
79,1335.776403,1.6,16,1900
61,527.6413576,1.6,34,1700
3,1673.628107,1.8,10,2300
93,1572.596142,1.6,0,2700
35,444.2872329,1.8,44,2100
13,10.76882595,1.8,50,500
13,1748.478171,2.2,28,1900
95,689.1074667,1.6,42,2300
55,236.0141019,1.8,38,700
55,439.8902463,2.2,30,500
57,227.6802512,1.6,8,1100
13,141.7735292,2.2,30,500
83,535.158442,1.8,44,1700
95,2299.668524,1.8,4,2300
15,5848.050171,2.2,4,2700
9,191.9019039,1.8,4,700
85,1225.809646,1.6,34,2700
47,185.3149227,2.002,50,1700
13,5139.009024,2.2,2,2500
3,3672.161536,2.2,24,2700
93,239.9618335,1.6,48,1300
5,342.1533653,2.2,14,700
49,62.17294916,1.6,24,500
29,283.0670027,1.8,12,700
93,7084.509304,2.2,8,2500
81,2573.523792,2.002,12,1700
1,2335.600338,2.2,22,2100
89,2351.213679,2.002,28,2100
75,1361.618557,1.8,34,2300
95,3735.324897,2.2,12,1700
93,301.6146861,1.6,42,700
17,2073.801811,2.2,14,1700
97,836.1599094,2.2,50,2900
3,126.9619309,2.002,48,1300
87,1319.310109,1.6,0,2500
63,2112.924118,2.002,34,2500
7,1174.489734,1.8,36,2900
33,393.2324885,1.6,4,1100
91,1129.171274,1.8,22,1300
69,7217.881,2.2,4,2700
21,1310.454376,2.002,6,1500
89,210.6608195,1.8,8,1300
3,1012.926076,1.6,0,2100
29,732.6299929,1.8,20,1500
61,359.728265,2.002,38,700
35,347.4262111,2.002,22,700
23,1934.507981,2.2,32,2100
87,667.2108791,2.002,14,1100
37,63.43472158,1.8,50,1100
39,2773.853307,2.002,4,2100
47,1361.838664,1.8,16,1900
45,1625.733667,1.8,28,2500
67,409.569309,1.8,46,1900
29,1183.507284,2.002,16,1500
47,574.3174754,1.6,20,1500
37,261.8523593,2.2,46,1100
45,410.8438543,2.2,50,2300
27,1057.930743,1.6,32,2900
87,348.0880237,2.2,50,1300
87,681.0749041,2.002,44,1500
35,333.5436902,2.2,0,700
99,1870.411006,1.6,24,2700
13,689.6820774,2.002,6,1100
7,593.1129454,2.002,26,1300
69,1889.547383,1.8,34,2900
89,2182.919165,2.002,26,1900
25,47.38902162,1.8,44,500
91,481.4344171,1.8,46,1700
1,204.7626962,2.002,32,900
69,2364.332815,1.8,28,2900
87,1201.220295,1.8,36,2100
35,2763.27957,2.002,14,2300
37,4837.626737,2.002,6,2900
55,599.4512526,2.2,28,700
21,2776.705598,1.8,2,2700
67,1862.064084,1.6,0,2500
1,1120.54007,2.002,40,2700
53,3301.103186,2.2,0,1700
37,1669.451554,1.8,30,2700
21,240.4381409,1.6,6,900
81,1161.504637,1.8,40,2500
95,677.1560963,1.6,0,2300
15,2533.666124,2.002,14,2300
49,1377.012981,1.8,8,1700
37,1230.037955,1.8,34,2500
11,247.5017338,2.2,48,1500
71,2762.432539,1.6,4,2900
49,2595.000655,2.002,12,2100
49,4436.588491,2.2,2,2100
21,1871.490529,2.002,12,1900
45,2502.400096,1.8,22,2900
93,346.3188376,1.8,6,1500
75,1615.153406,2.2,44,2500
89,1639.296394,1.8,24,1900
87,285.9384069,1.6,38,700
77,196.4546586,1.6,14,1100
91,1927.426786,2.002,34,2100
55,1166.114311,2.2,30,1300
55,209.4644722,1.8,8,900
91,943.62807,2.2,36,700
95,3449.474494,2.2,18,1700
61,3388.193572,2.002,28,2900
69,252.9377817,1.8,24,700
67,2848.161506,2.2,22,1900
7,4269.147223,2.2,2,2300
23,2284.049179,2.002,12,2100
65,1640.586201,1.6,14,2500
55,328.3557859,2.2,50,1900
33,510.1663158,1.6,18,1500
49,338.4296577,1.8,46,1900
57,1693.852324,1.6,22,2900
45,216.8100458,2.002,46,1100
35,1760.834021,2.2,16,1500
63,1763.336112,1.6,4,2300
35,1362.536553,1.6,14,2500
67,3318.318821,2.2,32,2500
71,2120.758986,1.6,6,2500
97,1302.298577,2.002,16,1300
59,1516.385823,1.6,22,2700
81,1775.022058,2.2,42,2300
3,1258.697336,1.8,34,2900
93,440.0479768,2.002,46,900
79,4140.352153,2.002,18,2700
87,904.5879481,2.2,48,2300
99,3201.867242,1.8,18,2700
7,1322.210917,1.8,2,1900
3,1281.519997,1.6,16,2700
7,1007.685926,1.8,30,2300
5,53.61065898,1.6,12,500
7,745.1059509,1.6,30,2500
89,437.0800366,1.8,42,900
7,494.8100094,1.6,6,1500
73,1560.627041,1.8,20,1900
77,266.8865755,1.6,48,2100
11,2292.498212,2.2,18,1900
59,1214.758843,1.6,10,1900
47,118.260867,2.2,48,500
39,117.620677,1.6,28,500
43,284.6554377,2.002,34,700
63,969.2978577,1.6,38,2900
37,2104.277982,2.2,32,2100
71,1211.350221,2.002,40,2100
55,586.095172,2.2,16,700
35,230.8979042,2.002,50,2100
95,156.6370802,1.6,24,900
61,263.3874522,2.002,16,700
47,66.90004057,1.6,50,1300
27,6587.721546,2.2,8,2900
89,1908.370215,2.2,26,1300
97,2459.575048,2.002,32,2300
49,1454.457863,2.002,34,2100
47,2218.60003,2.002,20,2100
41,422.7834991,2.2,30,700
19,192.9055149,1.6,40,1500
59,166.1984076,1.6,48,1700
97,710.947179,1.6,8,1900
49,350.9258689,2.2,48,1500
43,92.34014329,1.6,12,700
39,977.0472507,1.6,24,2300
11,435.8757636,1.6,16,1500
27,69.22754347,1.6,40,700
33,200.7747412,1.8,6,700
19,199.0641857,2.2,48,1300
91,5218.088745,2.2,14,2300
93,939.6635867,1.6,22,1500
87,904.5569272,1.6,26,1500
13,63.00351114,1.6,16,500
55,1026.695894,1.6,20,2100
57,8.984484453,1.6,14,700
1,51.42096517,1.6,32,700
85,1397.932217,1.8,32,2100
53,371.0103565,1.8,36,1100
93,729.1916011,1.8,10,1500
57,326.8160685,2.2,38,500
41,2820.192155,2.2,38,2900
29,667.8101714,1.8,24,1500
1,1089.631973,1.8,12,1900
25,219.7864011,1.6,44,1900
33,276.6261684,1.6,32,1300
59,301.7832527,2.2,46,900
47,138.7486884,1.8,2,900
97,374.0887725,1.6,46,1700
53,2739.679487,2.2,20,1900
83,1048.763342,1.8,38,2100
97,46.90367211,1.6,8,1500
85,1720.339517,2.2,10,1300
81,1000.726042,1.8,26,1300
13,188.507218,2.2,48,1300
57,139.3215031,1.6,36,500
23,63.27285605,1.6,44,900
7,557.0004171,2.002,16,1100
59,1133.786333,1.8,40,2700
7,512.6606673,1.6,18,1700
43,1122.42234,2.2,34,1500
29,249.3382361,1.8,16,700
41,592.8317201,1.8,36,1700
27,1491.079486,2.002,34,2300
41,95.67971586,2.002,46,500
81,3774.734899,2.2,26,2300
49,631.8775453,2.002,42,1700
99,1772.171466,2.2,38,1700
13,958.9388598,1.6,32,2900
19,226.8121665,1.6,48,2700
33,4373.433612,2.002,12,2900
69,223.2177524,2.002,48,900
85,316.2139024,1.8,8,1300
43,1325.016765,2.002,38,2300
43,2592.567366,2.002,10,2100
99,424.7370034,2.002,48,1100
51,242.0280611,1.6,40,1300
19,2844.292302,2.2,8,1900
15,4757.385362,2.2,8,2500
41,531.4947947,1.6,28,1700
17,2277.009627,2.2,8,1700
61,1797.398852,2.2,38,2100
69,1847.438491,2.002,8,1500
3,624.7771517,1.6,38,2900
97,7645.808828,2.2,14,2900
3,157.2965067,2.002,28,700
85,144.7239469,1.6,2,1700
99,848.0780244,2.2,50,2900
11,1318.228385,1.8,16,2100
3,717.6058097,1.6,10,1900
71,1048.544752,1.8,42,2700
25,201.9844708,1.8,20,700
17,158.6742201,1.6,46,1900
45,1441.286433,1.6,26,2900
27,114.6045114,1.8,38,700
27,778.9637872,1.8,16,1500
93,4147.408617,2.002,16,2500
17,482.6216505,2.002,8,900
33,569.1869882,1.8,22,1300
59,289.4131955,1.8,42,1100
65,607.2943507,1.6,40,2300
39,1442.927791,1.8,26,2300
53,960.8561028,1.8,10,1300
5,3022.421901,2.002,18,2700
9,902.0561211,2.2,40,1900
15,746.0599024,1.6,22,2100
5,897.4742678,1.8,22,1900
23,91.79217743,1.8,40,700
61,449.6689822,1.8,2,1300
73,131.9996815,1.6,48,700
91,2569.452748,1.6,10,2700
45,327.7130252,2.2,20,500
25,952.0309888,2.2,28,1300
91,5022.151957,2.2,16,2300
65,36.95086323,1.8,8,900
21,610.8832776,2.2,18,900
61,4069.31531,2.2,10,2100
9,38.2189459,2.002,44,500
43,1791.271604,2.002,32,2300
31,3224.842823,1.8,4,2900
15,453.1927274,2.2,36,1100
91,1562.677794,2.002,26,1300
85,1020.55682,2.2,44,1700
55,74.19578872,1.6,48,500
75,709.7135006,1.8,0,1700
11,764.8895658,2.2,36,1500
77,1206.420438,1.6,0,2300
35,46.0374439,1.8,48,500
33,3069.443064,1.8,8,2900
37,755.2812877,2.002,34,1500
41,409.1756512,1.6,30,1500
97,1181.498024,2.2,16,1100
97,800.8118977,2.002,48,2500
85,1916.362915,1.8,26,2300
49,1683.536809,1.6,6,2500
75,925.743325,2.2,8,1100
19,1838.291948,1.6,8,2900
77,1010.269457,1.8,44,2900
19,202.0251943,2.002,10,500
93,2863.849778,2.2,20,1500
19,240.8295379,1.6,40,1700
61,2196.277417,2.002,2,1700
49,1998.23427,2.002,30,2300
31,161.7097336,2.002,44,900
63,2590.818933,2.2,4,1500
25,340.8188249,2.2,48,1700
77,437.5786998,2.2,20,700
23,2626.650022,2.002,14,2300
79,1455.404412,1.8,38,2700
47,1828.427018,1.6,2,2500
1,1067.693269,1.8,34,2700
17,1485.724544,1.8,30,2700
7,59.83963672,1.6,8,500
91,6918.153817,2.2,8,2500
5,723.4351001,1.6,36,2900
13,33.18513953,1.6,44,700
29,385.0112616,1.6,18,1300
93,536.4952241,2.002,8,1300
61,1771.841862,1.8,28,2500
51,3061.668323,1.8,0,2500
11,1206.880528,1.8,20,2100
21,147.7086376,2.2,34,500
35,3467.210312,2.2,12,2100
97,484.111019,1.6,46,2300
21,804.8277533,1.8,34,2100
57,3419.291338,2.2,30,2500
25,386.516471,1.6,0,1100
47,1688.056194,2.002,30,2100
95,1157.88422,2.2,46,2100
61,4258.725754,2.2,28,2700
61,191.0418428,1.6,26,700
69,758.7197036,1.8,46,2900
63,368.8688543,1.8,36,900
91,1036.769404,1.6,34,2300
19,821.4238723,1.6,8,1900
53,2004.93883,1.6,0,2500
17,511.6263134,2.002,4,900
55,277.7387539,1.6,30,900
69,1129.18695,2.002,26,1300
77,2456.24117,1.8,10,2100
69,4086.928925,2.002,0,2300
41,6795.223192,2.2,0,2700
99,240.3943554,1.6,48,900
75,187.9220455,1.6,50,2300
11,552.8180113,1.6,0,1500
81,4965.947573,2.002,2,2500
91,232.9366866,1.8,48,500
37,69.88173053,1.6,44,700
57,1298.006027,1.8,22,1900
5,793.421813,1.6,16,2100
77,3047.915142,2.002,20,2300
71,1318.116861,2.002,36,1900
79,2080.338112,2.2,20,1300
37,1345.746793,1.8,22,2100
65,678.2348956,1.8,30,1300
73,315.5168053,1.8,10,1100
41,1880.73992,2.002,34,2500
95,1271.193996,1.6,26,2100
53,3846.397791,2.002,16,2700
19,1013.891203,1.8,28,2100
25,240.8314561,1.8,28,900
37,5417.043715,2.2,4,2500
81,527.1216175,1.8,0,1700
37,354.3634288,1.6,42,2100
45,4112.754549,2.002,10,2700
15,1473.49662,1.6,2,2500
1,89.46008375,1.6,38,1100
49,190.4812266,1.6,48,2100
25,2556.320354,2.002,16,2300
59,761.0173208,1.8,40,2100
83,2263.683666,1.8,28,2700
93,2637.219388,2.002,20,1900
51,1086.468821,1.8,20,1700
47,1055.720696,2.002,18,1300
83,256.9442717,2.002,48,500
45,129.9923487,1.6,6,900
29,874.8893394,1.8,10,1500
79,1573.782144,2.002,16,1300
69,5123.294401,2.2,4,2100
49,455.5138956,1.6,18,1100
83,1185.087857,1.8,38,2300
87,629.3443694,1.8,44,1900
29,25.99858204,1.6,48,500
81,1867.020732,1.8,30,2500
59,3534.99599,2.2,8,1900
81,1815.288819,2.002,4,1700
35,285.9122765,1.8,40,1300
51,144.2066598,1.6,46,1300
9,65.02934669,1.8,28,500
7,2400.100618,2.002,30,2900
45,873.9501104,2.2,28,1100
3,2792.204418,2.2,34,2900
7,169.479835,1.8,30,900
15,90.70274843,2.2,40,500
41,732.4129296,1.6,14,1700
13,492.9128272,1.8,20,1300
25,1644.36208,1.6,8,2700
3,273.4990052,1.6,38,1900
79,1726.2454,2.002,20,1500
89,1969.309114,2.2,44,2700
53,132.6524585,1.6,10,900
7,838.2755356,2.2,14,1100
31,498.3935734,2.002,48,2500
93,1612.799978,2.002,44,2900
91,414.8412414,1.6,46,2100
33,335.8135859,2.2,32,700
3,2358.380682,2.002,26,2700
49,605.1010964,2.2,44,1500
89,171.4416402,2.2,28,500
7,845.7104111,1.8,30,2100
85,665.0738183,2.002,44,1500
29,929.1105178,1.8,6,1500
59,1445.09845,2.2,24,1300
21,2059.444363,2.2,34,2300
53,244.5945944,2.2,42,500
57,1722.953418,1.8,16,2100
61,7774.261257,2.2,4,2900
65,667.1143593,1.6,18,1300
55,1106.68994,1.8,40,2700
7,741.2589292,2.002,44,2500
17,434.9106836,1.8,12,1100
65,566.7725193,1.8,24,900
55,101.8690648,1.6,50,1700
59,494.0820297,2.2,40,900
7,1533.489887,2.2,30,1900
91,3362.226981,2.2,22,1900
57,387.2614805,2.002,42,1100
43,647.6739559,2.2,14,700
45,1284.758928,1.6,20,2500
29,3456.334791,2.2,20,2300
27,317.6914357,1.8,18,900
85,33.41896747,1.6,32,500
41,836.0210085,2.002,42,2100
93,155.8859929,2.002,10,1100
45,208.8356431,2.2,50,1500
93,1264.329674,2.002,40,1900
3,57.4021005,1.6,4,500
1,54.118991,1.8,26,500
25,157.8257173,1.8,38,900
11,723.320295,1.6,22,2100
71,245.9919503,1.8,8,1100
83,350.0981056,1.6,20,1100
75,1945.884068,2.2,42,2500
97,424.3294412,1.6,40,1100
53,3292.5332,2.2,10,1900
43,691.0060155,1.6,18,1700
39,1450.542137,2.002,36,2300
7,1279.262151,2.2,8,1300
25,191.475465,2.002,34,700
33,1799.147209,2.2,14,1500
51,424.1724857,1.8,32,1100
43,1320.027638,1.8,36,2700
15,507.1278479,1.8,38,1900
47,1608.571442,2.002,18,1700
67,152.5589572,1.6,46,900
37,88.96788219,1.6,44,900
23,331.992033,2.2,42,1100
75,57.66790431,2.2,22,500
9,1814.53111,2.002,10,1900
59,520.0427684,1.8,20,900
63,854.746417,1.6,18,1700
35,447.5419483,2.002,34,1100
1,349.6684525,2.002,40,1500
43,377.7291712,2.002,50,2700
71,1323.113415,2.002,10,1300
61,675.5641398,2.2,42,1300
39,139.6295667,1.6,50,2500
41,2456.081643,2.2,2,1500
45,3242.84472,2.002,16,2500
89,663.7089716,2.002,38,900
17,2565.201398,2.2,14,1900
33,1793.083535,2.002,18,1900
69,1353.593941,2.002,38,2100
15,1835.85955,1.8,8,2300
55,2596.680542,1.8,16,2700
79,182.5699079,1.6,50,2100
87,2533.576552,1.6,8,2700
91,1145.289227,1.8,0,2100
15,493.4375209,1.8,2,1100
39,4597.259417,2.002,10,2900
17,1657.759643,1.6,14,2900
5,1310.473598,2.2,28,1700
23,186.8627666,1.8,34,900
9,225.1743324,2.002,46,1500
77,471.355055,2.2,42,500
85,2014.909311,2.2,28,1500
75,3597.620684,2.2,34,2700
69,110.432067,1.6,50,1300
97,3016.395611,1.8,20,2700
27,72.74495778,2.002,50,1100
19,1146.645659,2.002,14,1500
49,591.7092682,1.6,42,2700
7,21.97376565,1.6,40,500
63,3537.909654,2.002,2,2100
43,3145.862133,2.002,28,2900
55,1515.254285,1.6,26,2900
95,1155.064414,2.2,40,1300
83,2714.580143,2.002,0,2100
35,2941.524871,2.002,10,2300
23,1630.230584,1.6,8,2700
71,415.2679443,1.8,34,700
47,593.5193803,2.002,8,900
51,138.6777654,1.6,50,2300
55,602.4326855,1.6,12,1300
23,3783.543497,2.002,18,2900
41,1162.844216,1.8,38,2700
35,137.1225193,1.8,18,500
83,5248.912838,2.2,28,2900
17,67.77315203,1.8,48,1100
79,275.970919,2.2,50,1100
61,696.6207293,1.8,0,1500
77,1107.733666,2.2,40,1500
9,299.7272063,1.6,38,1900
23,5229.523407,2.2,20,2900
11,1390.048217,2.002,36,2500
33,1111.567679,1.6,6,2100
15,1376.487048,1.8,2,1900
3,619.4565178,2.2,6,900
79,388.7352886,1.8,40,700
53,177.6096566,2.2,46,500
57,820.0503593,1.6,40,2900
23,554.4983233,2.002,48,2700
93,1101.509261,2.2,44,1700
1,65.62388399,1.6,26,700
65,6038.260592,2.2,20,2900
55,316.3853439,2.2,10,700
19,206.3377319,1.6,44,1900
35,638.3349506,2.2,42,1500
79,1176.672162,2.002,46,2900
77,760.2960461,1.6,38,2300
65,546.2250251,1.8,12,1100
37,1740.812282,2.2,36,2100
65,669.3077717,2.2,40,1100
19,73.99274276,1.6,6,500
99,4166.293329,2.2,30,2500
85,835.1037372,2.2,18,900
71,2103.747467,1.8,18,2300
25,795.1396211,1.6,28,2300
87,136.3879536,1.8,34,500
67,1060.717883,1.6,14,1700
33,515.3501953,1.8,14,1100
51,242.4406596,2.2,48,1100
17,953.3405149,1.6,10,2100
41,1015.832227,1.6,6,1900
15,617.8572362,1.6,38,2700
83,8343.252233,2.2,0,2700
93,4070.663842,2.2,6,1900
45,182.1917716,1.8,38,700
99,2042.504474,2.002,34,2100
7,1785.071149,2.002,36,2900
71,794.3063316,2.2,32,700
27,404.9314414,1.6,14,1300
37,208.7119953,1.6,44,1700
67,154.6219492,2.002,50,900
79,635.5842318,2.002,34,700
25,5270.333656,2.2,20,2900
43,688.1094678,2.2,34,1100
7,141.6667998,2.2,26,500
87,94.39815956,1.8,32,500
59,151.6464994,1.6,44,900
1,1777.146725,2.2,2,1500
43,209.5674093,2.002,46,1100
17,2361.222341,1.8,2,2500
1,479.8592246,1.6,18,1700
25,70.20395957,2.002,50,1100
79,1871.109721,1.6,18,2700
17,1644.763581,1.8,4,2100
75,90.45251836,1.6,34,500
85,236.3804825,1.6,34,700
23,488.6839211,2.2,28,900
73,1421.282792,2.2,38,1700
23,242.3131154,2.002,26,700
31,360.3848767,2.002,50,2700
45,1383.971035,2.2,46,2900
67,1290.596355,2.002,32,1700
99,733.081371,2.002,42,1100
11,759.1196623,2.2,46,2300
23,1434.098911,1.6,16,2700
97,1329.764495,2.2,48,2900
21,2692.359271,2.002,12,2300
63,2215.037665,2.002,24,2100
57,120.5602411,1.6,46,900
71,411.7131917,1.6,44,2100
89,148.6934097,1.6,0,1900
91,1263.558206,1.6,4,2300
19,248.1282246,2.002,46,1500
65,1916.931248,1.6,12,2700
91,1199.71338,2.2,8,1300
85,1007.875151,1.6,38,2700
11,88.2864373,2.002,32,500
27,4931.069815,2.002,2,2900
37,312.8336865,2.002,36,900
15,1041.341914,2.2,22,1300
51,424.285193,2.002,46,1700
77,1161.659238,1.6,34,2700
97,144.1703058,1.8,36,500
3,5781.760995,2.2,2,2700
13,59.35686015,2.002,46,700
49,527.3612903,1.8,24,1100
53,381.6108994,1.8,30,900
69,628.4286063,1.6,40,2300
27,1155.858649,2.002,2,1300
17,788.2063266,1.6,10,1900
83,1342.585457,1.6,34,2900
3,145.9608672,2.002,0,500
65,4032.348234,2.2,12,2100
13,727.4505152,1.8,14,1500
13,105.6763935,1.6,18,700
5,1928.102979,1.8,12,2500
99,2002.320697,2.002,16,1500
15,366.4752808,2.002,22,900
95,1114.11571,2.002,8,1500
53,1012.508075,1.8,34,2100
47,106.1490702,2.002,16,500
5,954.1267561,2.002,18,1500
73,3158.586318,2.002,28,2700
69,150.5135312,1.8,20,700
97,2012.877803,2.002,34,2100
97,4342.04132,1.8,10,2900
65,975.4525269,1.6,20,1900
35,4062.693728,2.2,30,2900
93,964.5454591,1.6,2,2300
45,39.5911903,1.6,50,500
61,499.1071184,1.8,32,1100
73,496.4983569,2.002,42,1100
81,2004.870004,1.8,18,2100
51,362.3231819,1.6,36,1500
67,410.6267246,2.002,22,700
93,100.3361372,1.6,22,900
15,2702.934115,1.8,12,2900
51,2073.471011,2.002,38,2900
91,2388.298545,1.6,6,2700
13,117.4940878,1.6,12,700
27,1004.222663,1.6,0,1900
3,968.0579375,1.6,26,2700
69,2059.645211,2.002,14,1700
15,894.0656828,1.6,0,1900
63,307.930045,2.002,48,1500
33,1668.387873,2.2,4,1300
41,293.9644967,2.002,32,700
77,512.2981296,1.8,40,1300
67,2132.342283,2.002,20,1900
41,280.7233938,2.2,32,500
29,931.1429182,2.2,4,900
63,2223.971738,2.2,30,1900
89,1970.095065,2.002,36,2300
33,305.4464556,1.8,44,1700
3,2885.618056,2.002,2,2300
99,333.1070019,1.8,50,2100
47,334.9392603,1.6,46,2500
31,2581.28911,1.8,18,2900
37,446.9146684,1.6,36,1900
89,640.7843936,2.002,40,900
97,186.2268743,1.8,28,700
1,1570.465307,1.8,20,2500
63,334.1442374,1.8,38,900
79,687.8398821,1.6,38,2100
61,3953.888538,2.2,26,2500
93,414.8733207,1.6,40,1100
71,1949.023313,1.6,2,2500
93,1300.529375,2.2,40,1500
27,673.8573333,2.002,16,1100
11,684.1360705,1.6,24,2100
57,1319.454144,2.002,44,2900
11,195.005304,1.8,28,900
79,2377.344831,2.2,26,1700
47,1949.25924,1.6,12,2900
87,168.345888,1.6,50,1500
39,1603.797914,2.002,34,2300
35,853.7427565,1.8,0,1300
51,2863.068557,2.002,28,2700
3,1126.894088,1.8,36,2900
91,1167.303315,1.6,36,2700
83,855.8990022,1.6,2,2100
9,59.43787361,1.6,12,500
93,735.3440412,1.6,32,1500
57,1120.864121,1.8,14,1500
43,740.6582284,2.002,46,2500
77,334.525162,1.6,18,1100
97,2132.46531,1.6,22,2900
55,4368.671824,2.002,2,2500
9,759.468409,2.2,30,1300
57,320.0316532,2.002,46,1300
71,455.6038732,2.2,44,900
23,808.6054339,2.002,20,1300
63,170.5264446,1.6,42,700
1,580.8019456,2.002,24,1300
81,1949.038229,2.2,4,1500
25,307.7462452,1.6,44,2300
91,9504.02276,2.2,4,2900
41,2670.248679,1.8,2,2500
29,1329.561495,1.6,26,2900
3,284.3857709,1.6,28,1500
85,916.2662155,1.6,26,1700
57,1578.979161,1.8,8,1700
85,1068.173027,2.2,46,2100
41,1716.442698,2.2,28,1700
21,1851.954691,2.2,28,1900
15,2906.689725,2.2,24,2300
19,4570.05288,2.2,0,2300
43,1143.687176,2.002,42,2500
39,512.6563658,2.2,22,700
15,161.208923,1.6,44,1700
1,161.8442401,2.2,46,1100
81,372.9707793,2.002,40,500
43,65.35977412,1.6,48,900
5,500.7390206,1.6,4,1500
75,282.9513504,1.8,10,1100
41,166.109885,1.8,42,900
5,193.9663215,1.8,50,2300
41,480.087153,2.002,26,900
69,2554.026097,2.002,30,2500
55,2091.434258,1.8,6,2100
49,2845.978123,1.8,2,2500
71,222.5048362,1.6,48,1900
15,348.5676066,2.002,24,900
39,1947.196345,1.8,20,2500
89,1347.202729,2.002,28,1300
9,2202.409237,2.2,34,2500
61,1571.969488,2.002,16,1500
13,603.3371975,1.8,30,1700
43,1420.840986,2.002,12,1500
73,322.7184499,1.6,10,1300
87,2171.748351,1.8,30,2700
85,2774.547593,2.2,22,1700
99,1458.292877,2.002,18,1300
55,728.654568,2.2,40,1300
29,116.6659105,1.8,12,500
99,2951.088822,2.002,10,1900
97,3448.445874,1.8,8,2500
59,217.4046826,2.002,50,1700
37,449.1421467,2.002,16,700
55,629.85777,2.2,42,1300
43,2405.77506,2.002,28,2500
37,2312.850455,2.002,32,2700
87,1110.25064,1.8,28,1500
53,2307.297962,1.6,0,2700
49,753.2395714,2.002,16,900
63,1394.608601,1.6,30,2900
97,4704.246252,2.002,12,2500
53,1721.734962,2.2,42,2500
33,879.8122018,1.8,34,2100
35,702.9844454,1.8,24,1500
33,50.49705934,2.2,50,500
9,1345.941477,1.8,22,2300
1,638.8269126,2.002,4,1100
97,7571.236633,2.2,6,2500
41,3328.826936,2.2,16,2100
59,273.1199235,1.8,4,1100
15,1025.243348,1.8,20,1900
95,848.8888904,2.002,6,1500
57,687.4729842,1.6,30,1900
85,1851.926345,2.2,40,2100
81,3684.719704,2.002,28,2900
83,3106.827153,2.002,12,1900
69,847.8664872,1.6,2,1900
39,174.6337673,2.002,36,500
37,459.0775601,2.002,34,1100
23,856.1911703,2.2,20,1100
43,1573.911378,2.002,26,1900
57,2869.696503,1.8,4,2500
33,1395.501312,1.8,26,2300
27,584.3135623,1.8,46,2900
21,939.1539953,1.8,16,1700
63,263.2989997,1.8,42,900
77,1441.652276,1.8,8,1700
87,667.9213288,1.8,34,1100
3,3409.251153,2.2,4,2100
